Power(W), Temperature(å¼C), Time(ms), elapsed time(ms), number of samples
63.975,54,2959.864746,,
63.975,54,2960.315674,,
63.975,54,2960.766602,,
63.975,54,2961.217773,,
63.975,54,2961.668701,,
63.975,54,2962.119629,,
63.975,54,2962.570557,,
63.975,54,2963.021729,,
63.975,54,2963.472656,,
63.975,54,2963.923584,,
63.975,54,2964.374756,,
63.975,54,2964.825684,,
63.975,54,2965.276611,,
63.975,54,2965.727539,,
63.975,54,2966.178711,,
63.975,54,2966.629639,,
63.975,54,2967.080566,,
63.975,54,2967.531494,,
63.975,54,2967.982666,,
63.975,54,2968.433594,,
63.975,54,2968.884521,,
63.975,54,2969.335449,,
63.975,54,2969.786621,,
63.975,54,2970.237549,,
63.975,54,2970.688477,,
63.975,54,2971.139648,,
63.975,54,2971.590576,,
63.975,54,2972.041504,,
63.975,54,2972.492432,,
63.975,54,2972.943604,,
63.975,54,2973.394531,,
63.975,54,2973.845459,,
63.975,54,2974.296387,,
63.975,54,2974.747559,,
63.975,54,2975.198486,,
63.975,54,2975.649414,,
63.975,54,2976.100342,,
63.975,54,2976.551514,,
63.975,54,2977.002441,,
63.975,54,2977.453369,,
63.975,54,2977.904541,,
63.975,54,2978.355469,,
63.975,54,2978.806396,,
63.975,54,2979.257324,,
63.975,54,2979.708496,,
63.975,54,2980.159424,,
63.975,54,2980.610352,,
63.975,54,2981.061279,,
63.975,54,2981.512451,,
63.975,54,2981.963379,,
63.975,54,2982.414307,,
63.975,54,2982.865234,,
63.975,54,2983.316406,,
63.975,54,2983.767334,,
63.975,54,2984.218262,,
63.975,54,2984.669434,,
63.975,54,2985.120361,,
63.975,54,2985.571289,,
63.975,54,2986.022217,,
63.975,54,2986.473389,,
63.975,54,2986.924316,,
63.975,54,2987.375244,,
63.975,54,2987.826172,,
63.975,54,2988.277344,,
63.975,54,2988.728271,,
63.975,54,2989.179199,,
63.975,54,2989.630127,,
63.975,54,2990.081299,,
63.975,54,2990.532227,,
63.975,54,2990.983154,,
63.975,54,2991.434326,,
63.975,54,2991.885254,,
63.975,54,2992.336182,,
63.975,54,2992.787109,,
63.975,54,2993.238281,,
63.975,54,2993.689209,,
63.975,54,2994.140137,,
63.975,54,2994.591064,,
63.975,54,2995.042236,,
63.975,54,2995.493164,,
63.975,54,2995.944092,,
63.975,54,2996.39502,,
63.975,54,2996.846191,,
63.975,54,2997.297119,,
63.975,54,2997.748047,,
63.975,54,2998.198975,,
64.07,54,2998.650146,,
64.07,54,2999.101074,,
64.07,54,2999.552002,,
64.07,54,3000.003174,,
64.07,54,3000.454102,,
64.07,54,3000.905029,,
64.07,54,3001.355957,,
64.07,54,3001.807129,,
64.07,54,3002.258057,,
64.07,54,3002.708984,,
64.07,54,3003.159912,,
64.07,54,3003.611084,,
64.07,54,3004.062012,,
64.07,54,3004.512939,,
64.07,54,3004.963867,,
64.07,54,3005.415039,,
64.07,54,3005.865967,,
64.07,54,3006.316895,,
64.07,54,3006.768066,,
64.07,54,3007.218994,,
64.07,54,3007.669922,,
64.07,54,3008.12085,,
64.07,54,3008.572021,,
64.07,54,3009.022949,,
64.07,54,3009.473877,,
64.07,54,3009.924805,,
64.07,54,3010.375977,,
64.07,54,3010.826904,,
64.07,54,3011.277832,,
64.07,54,3011.72876,,
64.07,54,3012.179932,,
64.07,54,3012.630859,,
64.07,54,3013.081787,,
64.07,54,3013.532959,,
64.164,54,3013.983887,,
64.164,54,3014.434814,,
64.164,54,3014.885742,,
64.164,54,3015.336914,,
64.164,54,3015.787842,,
64.164,54,3016.23877,,
64.164,54,3016.689697,,
64.164,54,3017.140869,,
64.164,54,3017.591797,,
64.164,54,3018.042725,,
64.164,54,3018.493652,,
64.164,54,3018.944824,,
64.164,54,3019.395752,,
64.164,54,3019.84668,,
64.164,54,3020.297852,,
64.164,54,3020.748779,,
64.164,54,3021.199707,,
64.164,54,3021.650635,,
64.164,54,3022.101807,,
64.164,54,3022.552734,,
64.164,54,3023.003662,,
64.164,54,3023.45459,,
64.164,54,3023.905762,,
64.164,54,3024.356689,,
64.164,54,3024.807617,,
64.164,54,3025.258545,,
64.164,54,3025.709717,,
64.164,54,3026.160645,,
64.164,54,3026.611572,,
64.164,54,3027.062744,,
64.164,54,3027.513672,,
64.164,54,3027.9646,,
64.164,54,3028.415527,,
64.164,54,3028.866699,,
64.164,54,3029.317627,,
64.164,54,3029.768555,,
64.164,54,3030.219482,,
64.164,54,3030.670654,,
64.164,54,3031.121582,,
64.164,54,3031.57251,,
64.164,54,3032.023438,,
64.164,54,3032.474609,,
64.164,54,3032.925537,,
64.164,54,3033.376465,,
64.164,54,3033.827637,,
64.164,54,3034.278564,,
64.164,54,3034.729492,,
64.164,54,3035.18042,,
64.164,54,3035.631592,,
64.164,54,3036.08252,,
64.164,54,3036.533447,,
64.164,54,3036.984375,,
64.164,54,3037.435547,,
64.164,54,3037.886475,,
64.164,54,3038.337402,,
64.164,54,3038.78833,,
64.164,54,3039.239502,,
64.164,54,3039.69043,,
64.164,54,3040.141357,,
64.164,54,3040.592285,,
64.164,54,3041.043457,,
64.164,54,3041.494385,,
64.164,54,3041.945312,,
64.164,54,3042.396484,,
64.164,54,3042.847412,,
64.164,54,3043.29834,,
64.164,54,3043.749268,,
64.164,54,3044.200439,,
63.975,54,3044.651367,,
63.975,54,3045.102295,,
63.975,54,3045.553223,,
63.975,54,3046.004395,,
63.975,54,3046.455322,,
63.975,54,3046.90625,,
63.975,54,3047.357178,,
63.975,54,3047.80835,,
63.975,54,3048.259277,,
63.975,54,3048.710205,,
63.975,54,3049.161377,,
63.975,54,3049.612305,,
63.975,54,3050.063232,,
63.975,54,3050.51416,,
63.975,54,3050.965332,,
63.975,54,3051.41626,,
63.975,54,3051.867188,,
63.975,54,3052.318115,,
63.975,54,3052.769287,,
63.975,54,3053.220215,,
63.975,54,3053.671143,,
63.975,54,3054.12207,,
63.975,54,3054.573242,,
63.975,54,3055.02417,,
63.975,54,3055.475098,,
63.975,54,3055.92627,,
63.975,54,3056.377197,,
63.975,54,3056.828125,,
63.975,54,3057.279053,,
63.975,54,3057.730225,,
63.975,54,3058.181152,,
63.975,54,3058.63208,,
63.975,54,3059.083008,,
63.975,54,3059.53418,,
63.975,54,3059.985107,,
63.975,54,3060.436035,,
63.975,54,3060.886963,,
63.975,54,3061.338135,,
63.975,54,3061.789062,,
63.975,54,3062.23999,,
63.975,54,3062.691162,,
63.975,54,3063.14209,,
63.975,54,3063.593018,,
63.975,54,3064.043945,,
63.975,54,3064.495117,,
63.975,54,3064.946045,,
63.975,54,3065.396973,,
63.975,54,3065.8479,,
63.975,54,3066.299072,,
63.975,54,3066.75,,
63.975,54,3067.200928,,
63.975,54,3067.651855,,
63.975,54,3068.103027,,
63.975,54,3068.553955,,
63.975,54,3069.004883,,
63.975,54,3069.456055,,
63.975,54,3069.906982,,
63.975,54,3070.35791,,
63.975,54,3070.808838,,
63.975,54,3071.26001,,
63.975,54,3071.710938,,
63.975,54,3072.161865,,
63.975,54,3072.612793,,
63.975,54,3073.063965,,
63.975,54,3073.514893,,
63.975,54,3073.96582,,
63.975,54,3074.416748,,
63.975,54,3074.86792,,
63.975,54,3075.318848,,
63.975,54,3075.769775,,
63.975,54,3076.220703,,
63.975,54,3076.671875,,
63.975,54,3077.122803,,
63.975,54,3077.57373,,
63.975,54,3078.024902,,
63.975,54,3078.47583,,
63.975,54,3078.926758,,
63.975,54,3079.377686,,
63.975,54,3079.828857,,
63.975,54,3080.279785,,
63.975,54,3080.730713,,
63.975,54,3081.181641,,
63.975,54,3081.632812,,
63.975,54,3082.08374,,
63.975,54,3082.534668,,
63.975,54,3082.985596,,
63.975,54,3083.436768,,
63.975,54,3083.887695,,
63.975,54,3084.338623,,
63.975,54,3084.789795,,
63.975,54,3085.240723,,
63.975,54,3085.69165,,
63.975,54,3086.142578,,
63.975,54,3086.59375,,
63.975,54,3087.044678,,
63.975,54,3087.495605,,
63.975,54,3087.946533,,
63.975,54,3088.397705,,
63.975,54,3088.848633,,
63.975,54,3089.299561,,
63.975,54,3089.750488,,
63.975,54,3090.20166,,
63.975,54,3090.652588,,
63.975,54,3091.103516,,
63.975,54,3091.554688,,
63.975,54,3092.005615,,
63.975,54,3092.456543,,
63.975,54,3092.907471,,
63.975,54,3093.358643,,
63.975,54,3093.80957,,
63.975,54,3094.260498,,
63.975,54,3094.711426,,
63.975,54,3095.162598,,
63.975,54,3095.613525,,
63.975,54,3096.064453,,
63.975,54,3096.515381,,
63.975,54,3096.966553,,
63.975,54,3097.41748,,
63.975,54,3097.868408,,
63.975,54,3098.31958,,
63.975,54,3098.770508,,
63.975,54,3099.221436,,
63.975,54,3099.672363,,
63.975,54,3100.123535,,
63.975,54,3100.574463,,
63.975,54,3101.025391,,
63.975,54,3101.476318,,
63.975,54,3101.92749,,
63.975,54,3102.378418,,
63.975,54,3102.829346,,
63.975,54,3103.280273,,
63.975,54,3103.731445,,
63.975,54,3104.182373,,
63.975,54,3104.633301,,
63.975,54,3105.084473,,
63.975,54,3105.5354,,
64.07,54,3105.986328,,
64.07,54,3106.437256,,
64.07,54,3106.888428,,
64.07,54,3107.339355,,
64.07,54,3107.790283,,
64.07,54,3108.241211,,
64.07,54,3108.692383,,
64.07,54,3109.143311,,
64.07,54,3109.594238,,
64.07,54,3110.045166,,
64.07,54,3110.496338,,
64.07,54,3110.947266,,
64.07,54,3111.398193,,
64.07,54,3111.849121,,
64.07,54,3112.300293,,
64.07,54,3112.751221,,
64.07,54,3113.202148,,
64.07,54,3113.65332,,
64.07,54,3114.104248,,
64.07,54,3114.555176,,
64.07,54,3115.006104,,
64.07,54,3115.457275,,
64.07,54,3115.908203,,
64.07,54,3116.359131,,
64.07,54,3116.810059,,
64.07,54,3117.26123,,
64.07,54,3117.712158,,
64.07,54,3118.163086,,
64.07,54,3118.614014,,
64.07,54,3119.065186,,
64.07,54,3119.516113,,
64.07,54,3119.967041,,
64.07,54,3120.418213,,
64.07,54,3120.869141,,
64.164,54,3121.320068,,
64.164,54,3121.770996,,
64.164,54,3122.222168,,
64.164,54,3122.673096,,
64.164,54,3123.124023,,
64.164,54,3123.574951,,
64.164,54,3124.026123,,
64.164,54,3124.477051,,
64.164,54,3124.927979,,
64.164,54,3125.378906,,
64.164,54,3125.830078,,
64.164,54,3126.281006,,
64.164,54,3126.731934,,
64.164,54,3127.183105,,
64.164,54,3127.634033,,
64.164,54,3128.084961,,
64.164,54,3128.535889,,
64.164,54,3128.987061,,
64.164,54,3129.437988,,
64.164,54,3129.888916,,
64.164,54,3130.339844,,
64.164,54,3130.791016,,
64.164,54,3131.241943,,
64.164,54,3131.692871,,
64.164,54,3132.143799,,
64.164,54,3132.594971,,
64.164,54,3133.045898,,
64.164,54,3133.496826,,
64.164,54,3133.947998,,
64.164,54,3134.398926,,
64.164,54,3134.849854,,
64.164,54,3135.300781,,
64.164,54,3135.751953,,
64.164,54,3136.202881,,
64.164,54,3136.653809,,
64.164,54,3137.104736,,
64.164,54,3137.555908,,
64.164,54,3138.006836,,
64.164,54,3138.457764,,
64.164,54,3138.908691,,
64.164,54,3139.359863,,
64.164,54,3139.810791,,
64.164,54,3140.261719,,
64.164,54,3140.712891,,
64.164,54,3141.163818,,
64.164,54,3141.614746,,
64.164,54,3142.065674,,
64.164,54,3142.516846,,
64.164,54,3142.967773,,
64.164,54,3143.418701,,
64.164,54,3143.869629,,
64.164,54,3144.320801,,
64.164,54,3144.771729,,
64.164,54,3145.222656,,
64.164,54,3145.673584,,
64.164,54,3146.124756,,
64.164,54,3146.575684,,
64.164,54,3147.026611,,
64.164,54,3147.477783,,
64.164,54,3147.928711,,
64.164,54,3148.379639,,
64.164,54,3148.830566,,
64.164,54,3149.281738,,
64.164,54,3149.732666,,
64.164,54,3150.183594,,
64.164,54,3150.634521,,
64.164,54,3151.085693,,
64.164,54,3151.536621,,
63.975,54,3151.987549,,
63.975,54,3152.438477,,
63.975,54,3152.889648,,
63.975,54,3153.340576,,
63.975,54,3153.791504,,
63.975,54,3154.242432,,
63.975,54,3154.693604,,
63.975,54,3155.144531,,
63.975,54,3155.595459,,
63.975,54,3156.046631,,
63.975,54,3156.497559,,
63.975,54,3156.948486,,
63.975,54,3157.399414,,
63.975,54,3157.850586,,
63.975,54,3158.301514,,
63.975,54,3158.752441,,
63.975,54,3159.203369,,
63.975,54,3159.654541,,
63.975,54,3160.105469,,
63.975,54,3160.556396,,
63.975,54,3161.007324,,
63.975,54,3161.458496,,
63.975,54,3161.909424,,
63.975,54,3162.360352,,
63.975,54,3162.811523,,
63.975,54,3163.262451,,
63.975,54,3163.713379,,
63.975,54,3164.164307,,
63.975,54,3164.615479,,
63.975,54,3165.066406,,
63.975,54,3165.517334,,
63.975,54,3165.968262,,
63.975,54,3166.419434,,
63.975,54,3166.870361,,
63.975,54,3167.321289,,
63.975,54,3167.772217,,
63.975,54,3168.223389,,
63.975,54,3168.674316,,
63.975,54,3169.125244,,
63.975,54,3169.576416,,
63.975,54,3170.027344,,
63.975,54,3170.478271,,
63.975,54,3170.929199,,
63.975,54,3171.380371,,
63.975,54,3171.831299,,
63.975,54,3172.282227,,
63.975,54,3172.733154,,
63.975,54,3173.184326,,
63.975,54,3173.635254,,
63.975,54,3174.086182,,
63.975,54,3174.537109,,
63.975,54,3174.988281,,
63.975,54,3175.439209,,
63.975,54,3175.890137,,
63.975,54,3176.341309,,
63.975,54,3176.792236,,
63.975,54,3177.243164,,
63.975,54,3177.694092,,
63.975,54,3178.145264,,
63.975,54,3178.596191,,
63.975,54,3179.047119,,
63.975,54,3179.498047,,
63.975,54,3179.949219,,
63.975,54,3180.400146,,
63.975,54,3180.851074,,
63.975,54,3181.302002,,
63.975,54,3181.753174,,
63.975,54,3182.204102,,
63.975,54,3182.655029,,
63.975,54,3183.106201,,
63.975,54,3183.557129,,
63.975,54,3184.008057,,
63.975,54,3184.458984,,
63.975,54,3184.910156,,
63.975,54,3185.361084,,
63.975,54,3185.812012,,
63.975,54,3186.262939,,
63.975,54,3186.714111,,
63.975,54,3187.165039,,
63.975,54,3187.615967,,
63.975,54,3188.066895,,
63.975,54,3188.518066,,
63.975,54,3188.968994,,
63.975,54,3189.419922,,
63.975,54,3189.87085,,
63.975,54,3190.322021,,
63.975,54,3190.772949,,
63.975,54,3191.223877,,
63.975,54,3191.675049,,
63.975,54,3192.125977,,
63.975,54,3192.576904,,
63.975,54,3193.027832,,
63.975,54,3193.479004,,
63.975,54,3193.929932,,
63.975,54,3194.380859,,
63.975,54,3194.831787,,
63.975,54,3195.282959,,
63.975,54,3195.733887,,
63.975,54,3196.184814,,
63.975,54,3196.635742,,
63.975,54,3197.086914,,
63.975,54,3197.537842,,
63.975,54,3197.98877,,
63.975,54,3198.439941,,
63.975,54,3198.890869,,
63.975,54,3199.341797,,
63.975,54,3199.792725,,
63.975,54,3200.243896,,
63.975,54,3200.694824,,
63.975,54,3201.145752,,
63.975,54,3201.59668,,
63.975,54,3202.047852,,
63.975,54,3202.498779,,
63.975,54,3202.949707,,
63.975,54,3203.400635,,
63.975,54,3203.851807,,
63.975,54,3204.302734,,
63.975,54,3204.753662,,
63.975,54,3205.204834,,
63.975,54,3205.655762,,
63.975,54,3206.106689,,
63.975,54,3206.557617,,
63.975,54,3207.008789,,
63.975,54,3207.459717,,
63.975,54,3207.910645,,
63.975,54,3208.361572,,
63.975,54,3208.812744,,
63.975,54,3209.263672,,
63.975,54,3209.7146,,
63.975,54,3210.165527,,
63.975,54,3210.616699,,
63.975,54,3211.067627,,
63.975,54,3211.518555,,
63.975,54,3211.969727,,
63.975,54,3212.420654,,
63.975,54,3212.871582,,
63.975,54,3213.32251,,
64.07,54,3213.773682,,
64.07,54,3214.224609,,
64.07,54,3214.675537,,
64.07,54,3215.126465,,
64.07,54,3215.577637,,
64.07,54,3216.028564,,
64.07,54,3216.479492,,
64.07,54,3216.93042,,
64.07,54,3217.381592,,
64.07,54,3217.83252,,
64.07,54,3218.283447,,
64.07,54,3218.734619,,
64.07,54,3219.185547,,
64.07,54,3219.636475,,
64.07,54,3220.087402,,
64.07,54,3220.538574,,
64.07,54,3220.989502,,
64.07,54,3221.44043,,
64.07,54,3221.891357,,
64.07,54,3222.342529,,
64.07,54,3222.793457,,
64.07,54,3223.244385,,
64.07,54,3223.695312,,
64.07,54,3224.146484,,
64.07,54,3224.597412,,
64.07,54,3225.04834,,
64.07,54,3225.499268,,
64.07,54,3225.950439,,
64.07,54,3226.401367,,
64.07,54,3226.852295,,
64.07,54,3227.303467,,
64.07,54,3227.754395,,
64.07,54,3228.205322,,
64.07,54,3228.65625,,
64.164,54,3229.107422,,
64.164,54,3229.55835,,
64.164,54,3230.009277,,
64.164,54,3230.460205,,
64.164,54,3230.911377,,
64.164,54,3231.362305,,
64.164,54,3231.813232,,
64.164,54,3232.26416,,
64.164,54,3232.715332,,
64.164,54,3233.16626,,
64.164,54,3233.617188,,
64.164,54,3234.068359,,
64.164,54,3234.519287,,
64.164,54,3234.970215,,
64.164,54,3235.421143,,
64.164,54,3235.872314,,
64.164,54,3236.323242,,
64.164,54,3236.77417,,
64.164,54,3237.225098,,
64.164,54,3237.67627,,
64.164,54,3238.127197,,
64.164,54,3238.578125,,
64.164,54,3239.029053,,
64.164,54,3239.480225,,
64.164,54,3239.931152,,
64.164,54,3240.38208,,
64.164,54,3240.833252,,
64.164,54,3241.28418,,
64.164,54,3241.735107,,
64.164,54,3242.186035,,
64.164,54,3242.637207,,
64.164,54,3243.088135,,
64.164,54,3243.539062,,
64.164,54,3243.98999,,
64.164,54,3244.441162,,
64.164,54,3244.89209,,
64.164,54,3245.343018,,
64.164,54,3245.793945,,
64.164,54,3246.245117,,
64.164,54,3246.696045,,
64.164,54,3247.146973,,
64.164,54,3247.598145,,
64.164,54,3248.049072,,
64.164,54,3248.5,,
64.164,54,3248.950928,,
64.164,54,3249.4021,,
64.164,54,3249.853027,,
64.164,54,3250.303955,,
64.164,54,3250.754883,,
64.164,54,3251.206055,,
64.164,54,3251.656982,,
64.164,54,3252.10791,,
64.164,54,3252.558838,,
64.164,54,3253.01001,,
64.164,54,3253.460938,,
64.164,54,3253.911865,,
64.164,54,3254.363037,,
64.164,54,3254.813965,,
64.164,54,3255.264893,,
64.164,54,3255.71582,,
64.164,54,3256.166992,,
64.164,54,3256.61792,,
64.164,54,3257.068848,,
64.164,54,3257.519775,,
64.164,54,3257.970947,,
64.164,54,3258.421875,,
64.164,54,3258.872803,,
64.164,54,3259.32373,,
63.975,54,3259.774902,,
63.975,54,3260.22583,,
63.975,54,3260.676758,,
63.975,54,3261.127686,,
63.975,54,3261.578857,,
63.975,54,3262.029785,,
63.975,54,3262.480713,,
63.975,54,3262.931885,,
63.975,54,3263.382812,,
63.975,54,3263.83374,,
63.975,54,3264.284668,,
63.975,54,3264.73584,,
63.975,54,3265.186768,,
63.975,54,3265.637695,,
63.975,54,3266.088623,,
63.975,54,3266.539795,,
63.975,54,3266.990723,,
63.975,54,3267.44165,,
63.975,54,3267.892578,,
63.975,54,3268.34375,,
63.975,54,3268.794678,,
63.975,54,3269.245605,,
63.975,54,3269.696777,,
63.975,54,3270.147705,,
63.975,54,3270.598633,,
63.975,54,3271.049561,,
63.975,54,3271.500732,,
63.975,54,3271.95166,,
63.975,54,3272.402588,,
63.975,54,3272.853516,,
63.975,54,3273.304688,,
63.975,54,3273.755615,,
63.975,54,3274.206543,,
63.975,54,3274.657471,,
63.975,54,3275.108643,,
63.975,54,3275.55957,,
63.975,54,3276.010498,,
63.975,54,3276.46167,,
63.975,54,3276.912598,,
63.975,54,3277.363525,,
63.975,54,3277.814453,,
63.975,54,3278.265625,,
63.975,54,3278.716553,,
63.975,54,3279.16748,,
63.975,54,3279.618408,,
63.975,54,3280.06958,,
63.975,54,3280.520508,,
63.975,54,3280.971436,,
63.975,54,3281.422363,,
63.975,54,3281.873535,,
63.975,54,3282.324463,,
63.975,54,3282.775391,,
63.975,54,3283.226562,,
63.975,54,3283.67749,,
63.975,54,3284.128418,,
63.975,54,3284.579346,,
63.975,54,3285.030518,,
63.975,54,3285.481445,,
63.975,54,3285.932373,,
63.975,54,3286.383301,,
63.975,54,3286.834473,,
63.975,54,3287.2854,,
63.975,54,3287.736328,,
63.975,54,3288.187256,,
63.975,54,3288.638428,,
63.975,54,3289.089355,,
63.975,54,3289.540283,,
63.975,54,3289.991455,,
63.975,54,3290.442383,,
63.975,54,3290.893311,,
63.975,54,3291.344238,,
63.975,54,3291.79541,,
63.975,54,3292.246338,,
63.975,54,3292.697266,,
63.975,54,3293.148193,,
63.975,54,3293.599365,,
63.975,54,3294.050293,,
63.975,54,3294.501221,,
63.975,54,3294.952148,,
63.975,54,3295.40332,,
63.975,54,3295.854248,,
63.975,54,3296.305176,,
63.975,54,3296.756348,,
63.975,54,3297.207275,,
63.975,54,3297.658203,,
63.975,54,3298.109131,,
63.975,54,3298.560303,,
63.975,54,3299.01123,,
63.975,54,3299.462158,,
63.975,54,3299.913086,,
63.975,54,3300.364258,,
63.975,54,3300.815186,,
63.975,54,3301.266113,,
63.975,54,3301.717041,,
63.975,54,3302.168213,,
63.975,54,3302.619141,,
63.975,54,3303.070068,,
63.975,54,3303.520996,,
63.975,54,3303.972168,,
63.975,54,3304.423096,,
63.975,54,3304.874023,,
63.975,54,3305.325195,,
63.975,54,3305.776123,,
63.975,54,3306.227051,,
63.975,54,3306.677979,,
63.975,54,3307.12915,,
63.975,54,3307.580078,,
63.975,54,3308.031006,,
63.975,54,3308.481934,,
63.975,54,3308.933105,,
63.975,54,3309.384033,,
63.975,54,3309.834961,,
63.975,54,3310.285889,,
63.975,54,3310.737061,,
63.975,54,3311.187988,,
63.975,54,3311.638916,,
63.975,54,3312.090088,,
63.975,54,3312.541016,,
63.975,54,3312.991943,,
63.975,54,3313.442871,,
63.975,54,3313.894043,,
63.975,54,3314.344971,,
63.975,54,3314.795898,,
63.975,54,3315.246826,,
63.975,54,3315.697998,,
63.975,54,3316.148926,,
63.975,54,3316.599854,,
63.975,54,3317.050781,,
63.975,54,3317.501953,,
63.975,54,3317.952881,,
63.975,54,3318.403809,,
63.975,54,3318.85498,,
63.975,54,3319.305908,,
63.975,54,3319.756836,,
64.07,54,3320.207764,,
64.07,54,3320.658936,,
64.07,54,3321.109863,,
64.07,54,3321.560791,,
64.07,54,3322.011719,,
64.07,54,3322.462891,,
64.07,54,3322.913818,,
64.07,54,3323.364746,,
64.07,54,3323.815674,,
64.07,54,3324.266846,,
64.07,54,3324.717773,,
64.07,54,3325.168701,,
64.07,54,3325.619873,,
64.07,54,3326.070801,,
64.07,54,3326.521729,,
64.07,54,3326.972656,,
64.07,54,3327.423828,,
64.07,54,3327.874756,,
64.07,54,3328.325684,,
64.07,54,3328.776611,,
64.07,54,3329.227783,,
64.07,54,3329.678711,,
64.07,54,3330.129639,,
64.07,54,3330.580566,,
64.07,54,3331.031738,,
64.07,54,3331.482666,,
64.07,54,3331.933594,,
64.07,54,3332.384766,,
64.07,54,3332.835693,,
64.07,54,3333.286621,,
64.07,54,3333.737549,,
64.07,54,3334.188721,,
64.164,54,3334.639648,,
64.164,54,3335.090576,,
64.164,54,3335.541504,,
64.164,54,3335.992676,,
64.164,54,3336.443604,,
64.164,54,3336.894531,,
64.164,54,3337.345459,,
64.164,54,3337.796631,,
64.164,54,3338.247559,,
64.164,54,3338.698486,,
64.164,54,3339.149414,,
64.164,54,3339.600586,,
64.164,54,3340.051514,,
64.164,54,3340.502441,,
64.164,54,3340.953613,,
64.164,54,3341.404541,,
64.164,54,3341.855469,,
64.164,54,3342.306396,,
64.164,54,3342.757568,,
64.164,54,3343.208496,,
64.164,54,3343.659424,,
64.164,54,3344.110352,,
64.164,54,3344.561523,,
64.164,54,3345.012451,,
64.164,54,3345.463379,,
64.164,54,3345.914307,,
64.164,54,3346.365479,,
64.164,54,3346.816406,,
64.164,54,3347.267334,,
64.164,54,3347.718506,,
64.164,54,3348.169434,,
64.164,54,3348.620361,,
64.164,54,3349.071289,,
64.164,54,3349.522461,,
64.164,54,3349.973389,,
64.164,54,3350.424316,,
64.164,54,3350.875244,,
64.164,54,3351.326416,,
64.164,54,3351.777344,,
64.164,54,3352.228271,,
64.164,54,3352.679199,,
64.164,54,3353.130371,,
64.164,54,3353.581299,,
64.164,54,3354.032227,,
64.164,54,3354.483398,,
64.164,54,3354.934326,,
64.164,54,3355.385254,,
64.164,54,3355.836182,,
64.164,54,3356.287354,,
64.164,54,3356.738281,,
64.164,54,3357.189209,,
64.164,54,3357.640137,,
64.164,54,3358.091309,,
64.164,54,3358.542236,,
64.164,54,3358.993164,,
64.164,54,3359.444092,,
64.164,54,3359.895264,,
64.164,54,3360.346191,,
64.164,54,3360.797119,,
64.164,54,3361.248291,,
64.164,54,3361.699219,,
64.164,54,3362.150146,,
64.164,54,3362.601074,,
64.164,54,3363.052246,,
64.164,54,3363.503174,,
64.164,54,3363.954102,,
64.164,54,3364.405029,,
64.164,54,3364.856201,,
